True_vx,Pred_vx,Error_vx,True_vy,Pred_vy,Error_vy,True_omega,Pred_omega,Error_omega
-0.05050298,-0.124971054,-0.074468076,1.4638896,1.3815397,-0.0823499,0.9475341,0.89857066,-0.048963428
-0.037805215,-0.13845825,-0.10065304,1.4626805,1.3782649,-0.084415555,0.9540046,0.8977677,-0.056236863
-0.026692435,-0.12073354,-0.0940411,1.4639457,1.3732014,-0.090744376,0.96122974,0.8992735,-0.061956227
-0.02701521,-0.11498789,-0.08797268,1.4525585,1.3696628,-0.082895756,0.9537712,0.90276563,-0.051005542
-0.012757759,-0.1190257,-0.106267944,1.4706985,1.3641138,-0.10658467,0.9680626,0.8991463,-0.06891626
-0.010898604,-0.105414726,-0.09451612,1.4658333,1.3768795,-0.08895385,0.9640705,0.91177756,-0.052292943
-0.01984638,-0.10623158,-0.0863852,1.4600134,1.3739955,-0.08601785,0.9578277,0.9078934,-0.049934268
-0.025968723,-0.10690636,-0.08093764,1.4590671,1.3660617,-0.09300542,0.9564138,0.90399843,-0.05241537
-0.00440517,-0.11396811,-0.10956294,1.4616867,1.370628,-0.09105873,0.95812577,0.90278584,-0.055339932
-0.024534442,-0.10232548,-0.077791035,1.3197018,1.3735377,0.05383587,0.8650637,0.90499586,0.03993213
-0.15220238,-0.08532082,0.06688156,1.3543407,1.2482445,-0.10609615,0.93879795,0.8392958,-0.099502146
-0.13248159,-0.1130522,0.019429393,1.2221581,1.2790889,0.05693078,1.0414927,0.89049816,-0.15099454
-0.03394524,0.0039424305,0.03788767,1.215936,1.1786551,-0.037280798,1.1047165,0.9580344,-0.14668214
0.009838519,0.058629837,0.04879132,1.2463434,1.1721954,-0.07414794,1.1020169,1.0158349,-0.086182
-0.010102081,0.06353881,0.07364089,1.2059352,1.1748818,-0.031053424,1.0051138,1.0093211,0.0042072535
-0.021731883,0.04530054,0.06703243,1.2156367,1.1499175,-0.06571925,1.0196558,0.9420639,-0.077591896
-0.07037178,0.045026686,0.11539847,1.2238183,1.1635205,-0.060297847,1.0999963,0.95515966,-0.14483666
-0.066845536,0.03666285,0.10350838,1.2186229,1.1821404,-0.036482573,1.1260566,1.0171285,-0.108928084
-0.04263597,0.062615626,0.105251595,1.2004397,1.1603073,-0.040132403,1.1202295,1.0326772,-0.08755231
-0.013854186,0.071827054,0.08568124,1.2009323,1.1434535,-0.057478786,1.1104932,1.0259883,-0.08450484
-0.0064060013,0.06904703,0.07545303,1.206118,1.1521585,-0.05395949,1.1118063,1.0219414,-0.08986485
-0.027306207,0.07943373,0.10673994,1.159761,1.1548162,-0.0049448013,1.0658445,1.0268096,-0.039034963
-0.039043427,0.09390179,0.13294521,1.086395,1.1021879,0.015792847,1.0114974,0.98254496,-0.02895242
-0.08630612,0.095942676,0.1822488,1.0780727,1.0494033,-0.028669357,1.0470124,0.94766515,-0.09934729
-0.0962083,0.08882323,0.18503153,1.0194124,1.0230337,0.0036213398,1.0686779,0.9711466,-0.09753132
-0.044102997,0.06548933,0.109592326,0.9885994,0.9801249,-0.008474529,1.077443,1.0072973,-0.070145726
0.0050107655,0.0932264,0.088215634,1.0069385,0.9533013,-0.053637147,1.0863541,1.0104381,-0.07591605
-0.029669799,0.11599797,0.14566776,0.961509,0.9791269,0.017617881,1.0358741,1.0160217,-0.0198524
-0.07874112,0.09244233,0.17118345,0.9424066,0.9275699,-0.014836669,1.0894284,0.99019873,-0.09922969
-0.060309112,0.078962736,0.13927186,0.84504914,0.88915616,0.04410702,1.0469657,1.0338078,-0.013157964
-0.044554062,0.0784421,0.12299616,0.881879,0.81269604,-0.06918293,1.1114525,0.99978584,-0.11166662
-0.023065098,0.08920833,0.112273425,0.87118083,0.8377348,-0.033446014,1.1031817,1.0538379,-0.049343824
-0.008087448,0.10126969,0.10935714,0.87502855,0.82991725,-0.0451113,1.1106974,1.0492756,-0.061421752
-0.021866545,0.11783114,0.13969769,0.8782045,0.8310536,-0.04715091,1.1147621,1.0552666,-0.05949545
-0.049403764,0.10282511,0.15222888,0.8682509,0.83821076,-0.030040145,1.1427685,1.067082,-0.075686455
-0.033913426,0.10025863,0.13417205,0.79495084,0.8168928,0.02194196,1.0989437,1.0903074,-0.008636355
-0.020808436,0.10103101,0.12183945,0.7325299,0.76223946,0.029709578,1.0477923,1.0569937,0.009201407
-0.07305183,0.089574024,0.16262585,0.68525517,0.71483535,0.029580176,1.0166999,1.0143487,-0.0023511648
-0.092478715,0.058903128,0.15138185,0.66194326,0.66557,0.0036267638,1.0620625,0.9860036,-0.076058924
-0.023763001,0.060163554,0.08392656,0.5624018,0.63999516,0.077593386,1.0345367,1.0312576,-0.00327909
-0.024724029,0.13136129,0.15608531,0.55289847,0.54203075,-0.010867715,1.030632,0.97932476,-0.05130726
-0.0067461166,0.13628075,0.14302686,0.5280531,0.5414748,0.013421714,0.99990696,0.99322957,-0.006677389
-0.030379772,0.14906277,0.17944254,0.5165274,0.52132696,0.004799545,0.98739064,0.961531,-0.025859654
-0.05012568,0.13595055,0.18607622,0.49089015,0.5057472,0.014857054,0.9762484,0.94856304,-0.027685344
-0.034970865,0.10937621,0.14434707,0.46735114,0.48005244,0.012701303,0.98219514,0.94110286,-0.041092277
-0.014207589,0.11407076,0.12827834,0.45581725,0.45126668,-0.004550576,0.9970964,0.94625413,-0.050842285
-0.025004461,0.12805788,0.15306234,0.46062514,0.4345643,-0.02606085,0.9976367,0.95603955,-0.041597128
0.0059335497,0.121031806,0.11509825,0.4520188,0.44080114,-0.011217654,0.96628445,0.95348734,-0.012797117
-0.023826152,0.13977431,0.16360046,0.4565558,0.4451117,-0.011444122,0.96153045,0.92841965,-0.033110797
-0.04131154,0.11238972,0.15370126,0.43679243,0.43904516,0.0022527277,0.9762937,0.9294889,-0.046804786
-0.02252777,0.098095596,0.120623365,0.4242425,0.4143731,-0.009869397,0.9927568,0.94531685,-0.047439933
-0.019309103,0.10272574,0.12203484,0.38064703,0.39892134,0.018274307,0.8907548,0.9502954,0.05954057
-0.043974027,0.083500095,0.12747413,0.38621458,0.3612669,-0.024947673,0.9356663,0.8659447,-0.06972164
-0.07067939,0.06674092,0.13742031,0.32047495,0.3497485,0.02927354,0.9168712,0.8990292,-0.017841995
-0.050810255,0.0064136204,0.057223875,0.28267106,0.27839792,-0.0042731464,0.8876458,0.90384686,0.016201079
-0.031794786,0.0056020436,0.03739683,0.27996725,0.25009653,-0.029870719,0.9410239,0.8680694,-0.072954476
-0.03404852,0.009214816,0.043263335,0.23518933,0.23397957,-0.0012097657,0.91622573,0.90591615,-0.010309577
-0.024369828,-0.0066918205,0.017678007,0.21092881,0.20287357,-0.00805524,0.9131484,0.8948946,-0.018253803
-0.024908856,-0.0021789144,0.02272994,0.22679108,0.18605602,-0.040735066,0.949593,0.8934009,-0.0561921
-0.018234752,0.0025255089,0.02076026,0.23849308,0.19416094,-0.044332147,0.9309454,0.91914356,-0.011801839
-0.01918269,0.015559361,0.03474205,0.22038819,0.20787482,-0.012513369,0.91873384,0.9102652,-0.008468628
-0.0120414,0.0006152396,0.01265664,0.2050209,0.18906221,-0.015958697,0.9436511,0.902719,-0.04093206
-0.020475522,0.0024924804,0.022968002,0.19015832,0.17522806,-0.014930263,0.9086255,0.92267203,0.01404655
-0.062257625,-0.012328527,0.049929097,0.1701405,0.1719853,0.0018447936,0.94251376,0.8991479,-0.043365836
-0.03687015,-0.036092423,0.00077772886,0.108291276,0.13903677,0.030745499,0.92707974,0.9318255,0.0047457814
-0.07033555,-0.031588055,0.038747497,0.05269044,0.100011766,0.047321327,0.9753647,0.92555106,-0.04981363
-0.053329393,-0.042406917,0.010922477,-9.188503e-05,0.047211677,0.04730356,0.97009027,0.960648,-0.00944227
-0.009240544,-0.024819732,-0.015579187,-0.020664219,0.00078768324,0.021451902,0.9762243,0.9650386,-0.011185706
-0.0003988142,0.015010902,0.0154097155,-0.023290789,-0.016249428,0.007041361,0.97902995,0.9648827,-0.014147282
-0.019567654,0.023679432,0.043247085,-0.012429671,-0.016127529,-0.0036978573,0.98533064,0.96396697,-0.021363676
-0.02511628,0.004924499,0.030040778,-0.011648977,-0.0065652533,0.005083724,0.98315126,0.9722974,-0.010853887
-0.029492043,0.0016795998,0.031171642,-0.018324463,-0.0072711874,0.011053275,0.9695595,0.9715795,0.0020200014
-0.013115059,0.0007444252,0.013859484,-0.026746081,-0.0119093275,0.014836754,0.981446,0.9617445,-0.01970154
-0.017125588,0.008330354,0.02545594,-0.038628746,-0.018705428,0.019923318,0.99825937,0.97097284,-0.02728653
-0.040578216,0.014497765,0.05507598,-0.06556788,-0.031345077,0.034222804,0.9877071,0.9878349,0.00012779236
-0.020883702,0.010665738,0.03154944,-0.09456191,-0.05009868,0.044463232,1.0201133,0.9801887,-0.03992462
-0.0108395545,0.04633644,0.057175994,-0.10762752,-0.07629406,0.03133346,1.0162972,1.0096607,-0.0066365004
-0.024328694,0.056936704,0.0812654,-0.1306555,-0.0897422,0.0409133,1.0271907,1.0104793,-0.016711354
-0.011350608,0.0384178,0.04976841,-0.13824017,-0.10906129,0.02917888,1.0386915,1.01165,-0.027041554
-0.0118925115,0.047081586,0.0589741,-0.14026625,-0.115954325,0.02431193,1.0570496,1.017213,-0.039836645
-0.013478684,0.046617422,0.060096107,-0.15918541,-0.11348744,0.045697972,1.0596825,1.0422474,-0.017435074
-0.00805544,0.03707015,0.045125592,-0.18169446,-0.1315614,0.050133064,1.0860593,1.0399749,-0.046084404
-0.013182669,0.028503684,0.041686352,-0.20132622,-0.15066293,0.050663292,1.0928103,1.0553862,-0.037424088
0.01749705,0.025225963,0.007728914,-0.21285343,-0.16826081,0.04459262,1.1032183,1.05551,-0.047708273
-0.01215897,0.042889927,0.055048898,-0.22474441,-0.1826345,0.042109907,1.1104285,1.0672394,-0.04318905
-0.015960444,0.02761971,0.043580152,-0.2457823,-0.18807939,0.057702914,1.1170012,1.070269,-0.046732187
-0.006680149,0.032325506,0.039005656,-0.26760602,-0.20957397,0.05803205,1.1325917,1.0733057,-0.059286
0.0009289016,0.030158225,0.029229324,-0.2738297,-0.23059534,0.043234363,1.1201316,1.0852863,-0.034845352
-0.012176006,0.039670378,0.051846385,-0.28841573,-0.23658164,0.05183409,1.1290689,1.0754136,-0.053655267
-0.016064797,0.021868784,0.03793358,-0.29905954,-0.25190613,0.047153413,1.13636,1.0801867,-0.056173325
0.0042571616,0.015654292,0.011397131,-0.2916603,-0.26145622,0.030204087,1.1384466,1.0806718,-0.057774782
0.00424406,0.038273063,0.034029003,-0.29264304,-0.2544841,0.038158953,1.1570772,1.0809025,-0.076174736
-0.018603534,0.03546738,0.054070912,-0.30857477,-0.2547768,0.05379796,1.1637695,1.1056687,-0.05810082
0.009151046,0.009837952,0.0006869063,-0.3228714,-0.2682434,0.054627985,1.1411735,1.1116565,-0.029516935
0.00585625,0.03451662,0.028660372,-0.3542487,-0.2838486,0.07040009,1.1517851,1.0923953,-0.05938983
0.01683373,0.013361347,-0.0034723831,-0.35516965,-0.3249275,0.030242145,1.1517361,1.0937343,-0.058001876
0.010806591,0.03591033,0.02510374,-0.3494754,-0.324556,0.02491942,1.1831639,1.0940708,-0.08909309
0.0110151665,0.02748262,0.016467452,-0.35185838,-0.31511763,0.03674075,1.1930841,1.1242865,-0.06879759
-0.017371815,0.020444153,0.037815966,-0.37541893,-0.31876802,0.056650907,1.1843343,1.1378905,-0.04644382
-0.022777937,-0.021086551,0.0016913861,-0.39736503,-0.34912175,0.048243284,1.1826447,1.1227926,-0.059852123
-0.029442608,-0.029429682,1.2926757e-05,-0.39537826,-0.38168845,0.013689816,1.1770763,1.1202849,-0.056791425
-0.011287316,-0.025931701,-0.014644385,-0.379292,-0.37815583,0.0011361837,1.1848013,1.1160805,-0.06872082
0.00063096406,-0.00758082,-0.008211784,-0.3774241,-0.35602203,0.021402061,1.1914816,1.1229905,-0.0684911
-0.0062151584,0.0009997678,0.007214926,-0.3789813,-0.3527869,0.026194394,1.1836026,1.1254178,-0.058184743
-0.0009984034,-0.009862057,-0.008863654,-0.39184755,-0.35717988,0.03466767,1.1876553,1.1237706,-0.063884735
0.0007456024,-0.0063779647,-0.007123567,-0.4077313,-0.3702161,0.037515193,1.2169868,1.1230438,-0.093943
-0.0009396295,-0.012952804,-0.012013175,-0.41612166,-0.3820101,0.03411156,1.224688,1.1493986,-0.07528949
0.021876562,-0.016168885,-0.038045447,-0.42990023,-0.396972,0.03292823,1.1999383,1.1663487,-0.0335896
0.0005708118,-0.010231799,-0.010802612,-0.45053506,-0.41070908,0.039825976,1.1979569,1.1385554,-0.059401512
-0.0020176056,-0.029899463,-0.027881857,-0.4581907,-0.44194686,0.016243845,1.2213193,1.1367555,-0.08456385
0.018359696,-0.0133192865,-0.031678982,-0.46350724,-0.45371374,0.00979349,1.2425711,1.1640362,-0.07853496
-0.0062177735,-0.027918033,-0.02170026,-0.4762071,-0.45105818,0.025148928,1.2249551,1.17098,-0.053975105
-0.0150962835,-0.03607381,-0.020977527,-0.49358264,-0.46541405,0.028168589,1.2356242,1.161419,-0.07420516
-0.0018079425,-0.04941289,-0.04760495,-0.49398768,-0.4830241,0.010963589,1.225712,1.1646768,-0.061035156
0.021959737,-0.026908845,-0.04886858,-0.48863807,-0.48860738,3.0696392e-05,1.2300031,1.1595429,-0.0704602
0.010254555,-0.015729714,-0.025984269,-0.48176342,-0.48143885,0.0003245771,1.2334132,1.1598836,-0.0735296
0.0021580388,-0.0279079,-0.030065939,-0.4817975,-0.4744417,0.0073557794,1.2391129,1.164479,-0.07463384
-0.013687815,-0.033307016,-0.0196192,-0.4895755,-0.4730024,0.016573101,1.2353606,1.1675694,-0.06779122
-0.014609355,-0.038808748,-0.024199393,-0.49294677,-0.48113573,0.011811048,1.2355475,1.169199,-0.06634855
-0.009433164,-0.042339623,-0.032906458,-0.49401385,-0.48222646,0.011787385,1.2353071,1.1625948,-0.0727123
0.006835249,-0.03835652,-0.04519177,-0.4940575,-0.4858315,0.008226007,1.2381569,1.1659924,-0.072164536
0.0120160105,-0.023609772,-0.035625782,-0.49097213,-0.48532107,0.0056510568,1.2331508,1.1686071,-0.064543724
0.010607027,-0.026349746,-0.036956772,-0.4895791,-0.4820384,0.007540703,1.2296636,1.1625936,-0.06707001
-0.019872032,-0.023979083,-0.0041070506,-0.432613,-0.48100293,-0.04838994,1.0866325,1.1593415,0.072708964
-0.05845067,0.0014314507,0.05988212,-0.5534005,-0.42636314,0.12703738,1.184934,1.0645175,-0.12041652
-0.01900383,-0.059017584,-0.040013753,-0.66116786,-0.53717595,0.12399191,1.0367506,1.1223774,0.08562684
0.012626805,0.107204415,0.09457761,-0.683859,-0.6621994,0.021659613,1.0511861,0.9626835,-0.088502586
-0.00099552,0.13316813,0.13416365,-0.66636646,-0.69293416,-0.026567698,1.0778394,0.9564264,-0.12141299
-0.035317875,0.13560003,0.1709179,-0.55399024,-0.6880809,-0.13409066,0.95754313,0.9820567,0.024513543
0.017044296,0.0773118,0.0602675,-0.5846789,-0.5909369,-0.006258011,0.98999536,0.9261746,-0.06382078
-0.022412315,0.075722046,0.09813436,-0.6749423,-0.6112231,0.06371921,0.8786196,0.922828,0.044208407
-0.021319099,0.103630826,0.124949925,-0.75876033,-0.68061626,0.07814407,0.86793953,0.82338095,-0.044558585
0.016254682,0.18806309,0.1718084,-0.76079315,-0.7751921,-0.014398932,0.8978606,0.8109049,-0.08695567
-0.002030212,0.18520056,0.18723077,-0.71777153,-0.7806659,-0.062894344,0.8931981,0.803256,-0.0899421
0.01596482,0.18222688,0.16626206,-0.7074237,-0.7566078,-0.049184084,0.9150108,0.81885076,-0.096160054
0.0023568762,0.17725834,0.17490147,-0.60869306,-0.74366117,-0.1349681,0.76412904,0.8384366,0.07430756
-0.033812933,0.037917703,0.071730636,-0.66949475,-0.6678604,0.0016343594,0.7818805,0.70966095,-0.07221955
-0.0006031315,0.048741695,0.049344826,-0.68552816,-0.7021391,-0.01661092,0.75845045,0.7115376,-0.04691285
0.01140893,0.0839723,0.072563365,-0.68370175,-0.7193708,-0.03566903,0.7320683,0.70032763,-0.031740665
-0.015869208,0.09387648,0.10974569,-0.67802244,-0.7287376,-0.05071515,0.73997563,0.6784237,-0.06155193
-0.011297754,0.09071258,0.10201033,-0.6013671,-0.72445565,-0.12308854,0.68067485,0.6848051,0.0041302443
0.04372876,0.008228664,-0.035500098,-0.62597513,-0.6593694,-0.033394277,0.6989222,0.6463957,-0.052526534
0.009700202,0.074664675,0.06496447,-0.65129703,-0.6722999,-0.021002889,0.6767431,0.66391563,-0.012827456
-0.0005007754,0.050040394,0.05054117,-0.66970384,-0.6894703,-0.01976645,0.65038645,0.65299004,0.0026035905
-0.0047057043,0.046250045,0.05095575,-0.6282418,-0.7066915,-0.078449726,0.59904265,0.62962216,0.030579507
0.008457896,-0.013110555,-0.021568451,-0.6251617,-0.66912353,-0.043961823,0.6067545,0.58478624,-0.021968246
-0.0062950323,0.024465593,0.030760625,-0.60865915,-0.6697721,-0.06111294,0.58031946,0.60196674,0.021647274
0.0087601775,-0.005810167,-0.014570344,-0.64502805,-0.6544918,-0.0094637275,0.57347316,0.58072346,0.007250309
0.021337403,0.010082283,-0.01125512,-0.6762774,-0.68263257,-0.0063551664,0.571816,0.5763209,0.0045048594
0.0060098325,0.051917147,0.045907315,-0.69113636,-0.71485174,-0.023715377,0.55970323,0.58119804,0.021494806
0.017666688,0.040061366,0.022394678,-0.6913456,-0.7296091,-0.0382635,0.5611941,0.5615049,0.00031077862
-0.0020153928,0.038718175,0.04073357,-0.6922939,-0.726995,-0.03470111,0.56769633,0.55789995,-0.009796381
0.010743626,0.048858833,0.038115207,-0.7115923,-0.7346091,-0.02301681,0.56771415,0.5713093,0.0035951734
0.052708548,0.05833557,0.005627021,-0.76793224,-0.75271547,0.015216768,0.5888638,0.5722512,-0.01661259
0.02302663,0.095322885,0.072296254,-0.77895665,-0.78745186,-0.008495212,0.56943214,0.5908494,0.02141726
0.01191466,0.058526002,0.046611343,-0.7944306,-0.8014252,-0.006994605,0.585397,0.56599355,-0.019403458
-0.0144461645,0.055776946,0.07022311,-0.7696364,-0.8076512,-0.03801483,0.5773017,0.5727991,-0.0045025945
0.019845583,0.048449792,0.02860421,-0.7866564,-0.80053824,-0.013881862,0.5839736,0.5673538,-0.016619802
0.016885517,0.060990978,0.044105463,-0.7953829,-0.80224425,-0.006861329,0.54128,0.57259786,0.03131789
0.022622943,0.043912098,0.021289155,-0.9170506,-0.80863404,0.10841656,0.599089,0.5471732,-0.051915824
0.030380744,0.07798304,0.047602292,-0.89531606,-0.87987095,0.015445113,0.5785866,0.5827145,0.0041279197
0.033587456,0.035142522,0.0015550666,-0.92993635,-0.8811354,0.048800945,0.57647246,0.5599802,-0.016492248
0.014089289,0.02161282,0.00752353,-1.0264734,-0.900653,0.1258204,0.6098749,0.5486755,-0.061199427
0.042538013,0.07960578,0.037067767,-1.0716809,-0.9891131,0.08256781,0.6158806,0.5883636,-0.02751702
0.091144755,0.038894147,-0.05225061,-1.1302367,-1.0398663,0.09037042,0.6228428,0.5846871,-0.038155675
0.015015853,0.034673914,0.019658063,-1.1450611,-1.0685711,0.076490045,0.5958377,0.5627296,-0.033108115
0.0055096787,0.0015591499,-0.003950529,-1.1616168,-1.0919344,0.06968236,0.6060952,0.5362868,-0.06980842
0.011318074,0.009152607,-0.0021654665,-1.159347,-1.1019893,0.057357788,0.6151056,0.54237217,-0.07273346
0.02138134,0.017118227,-0.004263114,-1.1521677,-1.0981312,0.054036498,0.6169726,0.5508619,-0.06611073
0.039510198,0.02026473,-0.019245468,-1.1658746,-1.0931551,0.072719455,0.62318987,0.55288213,-0.07030773
0.016265996,0.02892077,0.012654774,-1.1606574,-1.0984457,0.062211752,0.6169923,0.55671334,-0.060278952
0.022472298,0.0106016705,-0.011870627,-1.1652479,-1.097537,0.06771088,0.61601204,0.5516565,-0.06435555
0.022749253,0.013761752,-0.0089875,-1.16204,-1.098286,0.06375396,0.61373305,0.5469701,-0.066762924
0.020743713,0.015862891,-0.0048808213,-1.1619531,-1.0979793,0.063973784,0.61423635,0.5446436,-0.069592774
0.024457458,0.018290479,-0.0061669797,-1.1579736,-1.0971105,0.060863137,0.6143921,0.5455923,-0.06879979
0.02240853,0.023925511,0.001516981,-1.1615788,-1.0946975,0.0668813,0.61627716,0.5508499,-0.06542724
0.025684131,0.019623721,-0.0060604103,-1.1607972,-1.0980394,0.06275785,0.6147488,0.55126,-0.06348878
0.018632323,0.016519807,-0.0021125153,-1.1647252,-1.0962576,0.06846762,0.6156882,0.54832006,-0.06736815
0.01823824,0.006777354,-0.011460887,-1.1635848,-1.0993061,0.06427872,0.61113065,0.5458446,-0.06528604
0.023059953,0.011438371,-0.011621582,-1.1657994,-1.1026775,0.063121915,0.612298,0.5446066,-0.067691386
0.02366272,0.015705481,-0.007957239,-1.1706029,-1.1021601,0.06844282,0.61594,0.54449344,-0.07144654
0.0065124896,0.017930554,0.011418065,-1.1099671,-1.1065342,0.00343287,0.5840038,0.54763204,-0.036371768
0.027327083,-0.0057193036,-0.033046387,-1.1178325,-1.0592338,0.058598757,0.5773192,0.5274988,-0.049820423
0.012374417,0.012871833,0.00049741566,-1.1271588,-1.0608878,0.06627095,0.5619416,0.52829623,-0.03364539
0.0051095006,-0.006598245,-0.0117077455,-1.129799,-1.0701023,0.059696674,0.5556907,0.5151249,-0.04056579
-0.01407482,-0.008036359,0.006038461,-1.1200815,-1.0709578,0.049123764,0.55524004,0.50361407,-0.051625967
0.009024595,-0.017155677,-0.026180271,-1.1127026,-1.06382,0.048882604,0.5574181,0.5040686,-0.053349495
0.004101739,-0.006986625,-0.011088364,-1.0571054,-1.060769,-0.00366354,0.5244653,0.5074141,-0.01705122
0.049908336,-0.023273282,-0.073181614,-1.0985849,-1.0167426,0.0818423,0.5119468,0.4876091,-0.024337709
0.029343408,-0.0013705562,-0.030713964,-1.076859,-1.0457747,0.0310843,0.44350436,0.46833664,0.024832278
0.040486638,-0.014420777,-0.054907415,-1.0922797,-1.0357351,0.056544542,0.42617965,0.40069807,-0.025481582
